state,Year,Month,group,covid,coverage,value
NC,2022,6,Adult,Suspected,hospital,3701
NC,2022,6,Adult,Suspected,patients,3536
NC,2022,6,Pediatric,Confirmed,hospital,3701
NC,2022,6,Pediatric,Confirmed,patients,163
NC,2022,6,Pediatric,Suspected,hospital,3701
NC,2022,6,Pediatric,Suspected,patients,219
NC,2022,7,Adult,Confirmed,hospital,3966
NC,2022,7,Adult,Confirmed,patients,4586
NC,2022,7,Adult,Suspected,hospital,3842
NC,2022,7,Adult,Suspected,patients,4202
NC,2022,7,Pediatric,Confirmed,hospital,3842
NC,2022,7,Pediatric,Confirmed,patients,175
NC,2022,7,Pediatric,Suspected,hospital,3842
NC,2022,7,Pediatric,Suspected,patients,255
NC,2022,8,Adult,Confirmed,hospital,3877
NC,2022,8,Adult,Confirmed,patients,4812
NC,2022,8,Adult,Suspected,hospital,3753
NC,2022,8,Adult,Suspected,patients,6422
NC,2022,8,Pediatric,Confirmed,hospital,3753
NC,2022,8,Pediatric,Confirmed,patients,199
NC,2022,8,Pediatric,Suspected,hospital,3753
NC,2022,8,Pediatric,Suspected,patients,314
NC,2022,9,Adult,Confirmed,hospital,3567
NC,2022,9,Adult,Confirmed,patients,3752
NC,2022,9,Adult,Suspected,hospital,3447
NC,2022,9,Adult,Suspected,patients,6613
NC,2022,9,Pediatric,Confirmed,hospital,3447
NC,2022,9,Pediatric,Confirmed,patients,155
NC,2022,9,Pediatric,Suspected,hospital,3447
NC,2022,9,Pediatric,Suspected,patients,421
NC,2022,10,Adult,Confirmed,hospital,3685
NC,2022,10,Adult,Confirmed,patients,2537
NC,2022,10,Adult,Suspected,hospital,3561
NC,2022,10,Adult,Suspected,patients,6498
NC,2022,10,Pediatric,Confirmed,hospital,3561
NC,2022,10,Pediatric,Confirmed,patients,73
NC,2022,10,Pediatric,Suspected,hospital,3561
NC,2022,10,Pediatric,Suspected,patients,419
NC,2022,11,Adult,Confirmed,hospital,3540
NC,2022,11,Adult,Confirmed,patients,2136
NC,2022,11,Adult,Suspected,hospital,3420
NC,2022,11,Adult,Suspected,patients,7127
NC,2022,11,Pediatric,Confirmed,hospital,3420
NC,2022,11,Pediatric,Confirmed,patients,62
NC,2022,11,Pediatric,Suspected,hospital,3420
NC,2022,11,Pediatric,Suspected,patients,410
NC,2022,12,Adult,Confirmed,hospital,3597
NC,2022,12,Adult,Confirmed,patients,4201
NC,2022,12,Adult,Suspected,hospital,3541
NC,2022,12,Adult,Suspected,patients,8319
NC,2022,12,Pediatric,Confirmed,hospital,3477
NC,2022,12,Pediatric,Confirmed,patients,205
NC,2022,12,Pediatric,Suspected,hospital,3477
NC,2022,12,Pediatric,Suspected,patients,328
NC,2023,1,Adult,Confirmed,hospital,3575
NC,2023,1,Adult,Confirmed,patients,5193
NC,2023,1,Adult,Suspected,hospital,3575
NC,2023,1,Adult,Suspected,patients,8227
NC,2023,1,Pediatric,Confirmed,hospital,3451
NC,2023,1,Pediatric,Confirmed,patients,105
NC,2023,1,Pediatric,Suspected,hospital,3451
NC,2023,1,Pediatric,Suspected,patients,316
NC,2023,2,Adult,Confirmed,hospital,3225
NC,2023,2,Adult,Confirmed,patients,2882
NC,2023,2,Adult,Suspected,hospital,3225
NC,2023,2,Adult,Suspected,patients,6621
NC,2023,2,Pediatric,Confirmed,hospital,3113
NC,2023,2,Pediatric,Confirmed,patients,91
NC,2023,2,Pediatric,Suspected,hospital,3113
NC,2023,2,Pediatric,Suspected,patients,300
NC,2023,3,Adult,Confirmed,hospital,3547
NC,2023,3,Adult,Confirmed,patients,1843
NC,2023,3,Adult,Suspected,hospital,3547
NC,2023,3,Adult,Suspected,patients,6105
NC,2023,3,Pediatric,Confirmed,hospital,3423
NC,2023,3,Pediatric,Confirmed,patients,56
NC,2023,3,Pediatric,Suspected,hospital,3423
NC,2023,3,Pediatric,Suspected,patients,334
NC,2023,4,Adult,Confirmed,hospital,3425
NC,2023,4,Adult,Confirmed,patients,972
NC,2023,4,Adult,Suspected,hospital,3425
NC,2023,4,Adult,Suspected,patients,4894
NC,2023,4,Pediatric,Confirmed,hospital,3305
NC,2023,4,Pediatric,Confirmed,patients,14
NC,2023,4,Pediatric,Suspected,hospital,3305
NC,2023,4,Pediatric,Suspected,patients,255
NC,2023,5,Adult,Confirmed,hospital,3534
NC,2023,5,Adult,Confirmed,patients,722
NC,2023,5,Adult,Suspected,hospital,3534
NC,2023,5,Adult,Suspected,patients,4367
NC,2023,5,Pediatric,Confirmed,hospital,3410
NC,2023,5,Pediatric,Confirmed,patients,16
NC,2023,5,Pediatric,Suspected,hospital,3410
NC,2023,5,Pediatric,Suspected,patients,200
NC,2023,6,Adult,Confirmed,hospital,3420
NC,2023,6,Adult,Confirmed,patients,576
NC,2023,6,Adult,Suspected,hospital,3309
NC,2023,6,Adult,Suspected,patients,3826
NC,2023,6,Pediatric,Confirmed,hospital,3300
NC,2023,6,Pediatric,Confirmed,patients,9
NC,2023,6,Pediatric,Suspected,hospital,3172
NC,2023,6,Pediatric,Suspected,patients,132
NC,2023,7,Adult,Confirmed,hospital,3530
NC,2023,7,Adult,Confirmed,patients,803
NC,2023,7,Adult,Suspected,hospital,3336
NC,2023,7,Adult,Suspected,patients,3949
NC,2023,7,Pediatric,Confirmed,hospital,3410
NC,2023,7,Pediatric,Confirmed,patients,15
NC,2023,7,Pediatric,Suspected,hospital,3185
NC,2023,7,Pediatric,Suspected,patients,149
NC,2023,8,Adult,Confirmed,hospital,3526
NC,2023,8,Adult,Confirmed,patients,1689
NC,2023,8,Adult,Suspected,hospital,3281
NC,2023,8,Adult,Suspected,patients,5126
NC,2023,8,Pediatric,Confirmed,hospital,3410
NC,2023,8,Pediatric,Confirmed,patients,35
NC,2023,8,Pediatric,Suspected,hospital,3178
NC,2023,8,Pediatric,Suspected,patients,171
NC,2023,9,Adult,Confirmed,hospital,3449
NC,2023,9,Adult,Confirmed,patients,2466
NC,2023,9,Adult,Suspected,hospital,3244
NC,2023,9,Adult,Suspected,patients,6351
NC,2023,9,Pediatric,Confirmed,hospital,3329
NC,2023,9,Pediatric,Confirmed,patients,65
NC,2023,9,Pediatric,Suspected,hospital,3094
NC,2023,9,Pediatric,Suspected,patients,260
NC,2023,10,Adult,Confirmed,hospital,3198
NC,2023,10,Adult,Confirmed,patients,1818
NC,2023,10,Adult,Suspected,hospital,3025
NC,2023,10,Adult,Suspected,patients,5520
NC,2023,10,Pediatric,Confirmed,hospital,3086
NC,2023,10,Pediatric,Confirmed,patients,43
NC,2023,10,Pediatric,Suspected,hospital,2885
NC,2023,10,Pediatric,Suspected,patients,243
ND,2020,3,Adult,Confirmed,hospital,0
ND,2020,3,Adult,Confirmed,patients,0
ND,2020,3,Adult,Suspected,hospital,0
ND,2020,3,Adult,Suspected,patients,0
ND,2020,3,Pediatric,Confirmed,hospital,0
ND,2020,3,Pediatric,Confirmed,patients,0
ND,2020,3,Pediatric,Suspected,hospital,0
ND,2020,3,Pediatric,Suspected,patients,0
ND,2020,4,Adult,Confirmed,hospital,0
ND,2020,4,Adult,Confirmed,patients,0
ND,2020,4,Adult,Suspected,hospital,0
ND,2020,4,Adult,Suspected,patients,0
ND,2020,4,Pediatric,Confirmed,hospital,0
ND,2020,4,Pediatric,Confirmed,patients,0
ND,2020,4,Pediatric,Suspected,hospital,0
ND,2020,4,Pediatric,Suspected,patients,0
ND,2020,5,Adult,Confirmed,hospital,0
ND,2020,5,Adult,Confirmed,patients,0
ND,2020,5,Adult,Suspected,hospital,0
ND,2020,5,Adult,Suspected,patients,0
ND,2020,5,Pediatric,Confirmed,hospital,0
ND,2020,5,Pediatric,Confirmed,patients,0
ND,2020,5,Pediatric,Suspected,hospital,0
ND,2020,5,Pediatric,Suspected,patients,0
ND,2020,6,Adult,Confirmed,hospital,0
ND,2020,6,Adult,Confirmed,patients,0
ND,2020,6,Adult,Suspected,hospital,0
ND,2020,6,Adult,Suspected,patients,0
ND,2020,6,Pediatric,Confirmed,hospital,0
ND,2020,6,Pediatric,Confirmed,patients,0
ND,2020,6,Pediatric,Suspected,hospital,0
ND,2020,6,Pediatric,Suspected,patients,0
ND,2020,7,Adult,Confirmed,hospital,168
ND,2020,7,Adult,Confirmed,patients,21
ND,2020,7,Adult,Suspected,hospital,160
ND,2020,7,Adult,Suspected,patients,37
ND,2020,7,Pediatric,Confirmed,hospital,173
ND,2020,7,Pediatric,Confirmed,patients,0
ND,2020,7,Pediatric,Suspected,hospital,173
ND,2020,7,Pediatric,Suspected,patients,30
ND,2020,8,Adult,Confirmed,hospital,1447
ND,2020,8,Adult,Confirmed,patients,282
ND,2020,8,Adult,Suspected,hospital,1421
ND,2020,8,Adult,Suspected,patients,301
ND,2020,8,Pediatric,Confirmed,hospital,1459
ND,2020,8,Pediatric,Confirmed,patients,6
ND,2020,8,Pediatric,Suspected,hospital,1459
ND,2020,8,Pediatric,Suspected,patients,61
ND,2020,9,Adult,Confirmed,hospital,1432
ND,2020,9,Adult,Confirmed,patients,454
ND,2020,9,Adult,Suspected,hospital,1402
ND,2020,9,Adult,Suspected,patients,303
ND,2020,9,Pediatric,Confirmed,hospital,1432
ND,2020,9,Pediatric,Confirmed,patients,12
ND,2020,9,Pediatric,Suspected,hospital,1432
ND,2020,9,Pediatric,Suspected,patients,34
ND,2020,10,Adult,Confirmed,hospital,1532
ND,2020,10,Adult,Confirmed,patients,980
ND,2020,10,Adult,Suspected,hospital,1501
ND,2020,10,Adult,Suspected,patients,347
ND,2020,10,Pediatric,Confirmed,hospital,1515
ND,2020,10,Pediatric,Confirmed,patients,23
ND,2020,10,Pediatric,Suspected,hospital,1515
ND,2020,10,Pediatric,Suspected,patients,24
ND,2020,11,Adult,Confirmed,hospital,1508
ND,2020,11,Adult,Confirmed,patients,1602
ND,2020,11,Adult,Suspected,hospital,1478
ND,2020,11,Adult,Suspected,patients,429
ND,2020,11,Pediatric,Confirmed,hospital,1478
ND,2020,11,Pediatric,Confirmed,patients,38
ND,2020,11,Pediatric,Suspected,hospital,1478
ND,2020,11,Pediatric,Suspected,patients,54
ND,2020,12,Adult,Confirmed,hospital,1557
ND,2020,12,Adult,Confirmed,patients,853
ND,2020,12,Adult,Suspected,hospital,1526
ND,2020,12,Adult,Suspected,patients,377
ND,2020,12,Pediatric,Confirmed,hospital,1526
ND,2020,12,Pediatric,Confirmed,patients,31
ND,2020,12,Pediatric,Suspected,hospital,1526
ND,2020,12,Pediatric,Suspected,patients,31
ND,2021,1,Adult,Confirmed,hospital,1557
ND,2021,1,Adult,Confirmed,patients,390
ND,2021,1,Adult,Suspected,hospital,1526
ND,2021,1,Adult,Suspected,patients,340
ND,2021,1,Pediatric,Confirmed,hospital,1526
ND,2021,1,Pediatric,Confirmed,patients,17
ND,2021,1,Pediatric,Suspected,hospital,1526
ND,2021,1,Pediatric,Suspected,patients,39
ND,2021,2,Adult,Confirmed,hospital,1403
ND,2021,2,Adult,Confirmed,patients,231
ND,2021,2,Adult,Suspected,hospital,1375
ND,2021,2,Adult,Suspected,patients,273
ND,2021,2,Pediatric,Confirmed,hospital,1375
ND,2021,2,Pediatric,Confirmed,patients,17
ND,2021,2,Pediatric,Suspected,hospital,1375
ND,2021,2,Pediatric,Suspected,patients,26
ND,2021,3,Adult,Confirmed,hospital,1545
ND,2021,3,Adult,Confirmed,patients,194
ND,2021,3,Adult,Suspected,hospital,1514
ND,2021,3,Adult,Suspected,patients,337
ND,2021,3,Pediatric,Confirmed,hospital,1514
ND,2021,3,Pediatric,Confirmed,patients,10
ND,2021,3,Pediatric,Suspected,hospital,1514
ND,2021,3,Pediatric,Suspected,patients,58
ND,2021,4,Adult,Confirmed,hospital,1498
ND,2021,4,Adult,Confirmed,patients,330
ND,2021,4,Adult,Suspected,hospital,1468
ND,2021,4,Adult,Suspected,patients,336
ND,2021,4,Pediatric,Confirmed,hospital,1475
ND,2021,4,Pediatric,Confirmed,patients,15
ND,2021,4,Pediatric,Suspected,hospital,1475
ND,2021,4,Pediatric,Suspected,patients,57
ND,2021,5,Adult,Confirmed,hospital,1554
ND,2021,5,Adult,Confirmed,patients,230
ND,2021,5,Adult,Suspected,hospital,1523
ND,2021,5,Adult,Suspected,patients,309
ND,2021,5,Pediatric,Confirmed,hospital,1523
ND,2021,5,Pediatric,Confirmed,patients,14
ND,2021,5,Pediatric,Suspected,hospital,1523
ND,2021,5,Pediatric,Suspected,patients,51
ND,2021,6,Adult,Confirmed,hospital,1341
ND,2021,6,Adult,Confirmed,patients,94
ND,2021,6,Adult,Suspected,hospital,1311
ND,2021,6,Adult,Suspected,patients,200
ND,2021,6,Pediatric,Confirmed,hospital,1311
ND,2021,6,Pediatric,Confirmed,patients,4
ND,2021,6,Pediatric,Suspected,hospital,1311
ND,2021,6,Pediatric,Suspected,patients,38
ND,2021,7,Adult,Confirmed,hospital,1536
ND,2021,7,Adult,Confirmed,patients,71
ND,2021,7,Adult,Suspected,hospital,1505
ND,2021,7,Adult,Suspected,patients,196
ND,2021,7,Pediatric,Confirmed,hospital,1503
ND,2021,7,Pediatric,Confirmed,patients,1
ND,2021,7,Pediatric,Suspected,hospital,1503
ND,2021,7,Pediatric,Suspected,patients,35
ND,2021,8,Adult,Confirmed,hospital,1546
ND,2021,8,Adult,Confirmed,patients,401
ND,2021,8,Adult,Suspected,hospital,1515
ND,2021,8,Adult,Suspected,patients,308
ND,2021,8,Pediatric,Confirmed,hospital,1520
ND,2021,8,Pediatric,Confirmed,patients,19
ND,2021,8,Pediatric,Suspected,hospital,1520
ND,2021,8,Pediatric,Suspected,patients,66
ND,2021,9,Adult,Confirmed,hospital,1502
ND,2021,9,Adult,Confirmed,patients,724
ND,2021,9,Adult,Suspected,hospital,1472
ND,2021,9,Adult,Suspected,patients,313
ND,2021,9,Pediatric,Confirmed,hospital,1472
ND,2021,9,Pediatric,Confirmed,patients,25
ND,2021,9,Pediatric,Suspected,hospital,1472
ND,2021,9,Pediatric,Suspected,patients,96
ND,2021,10,Adult,Confirmed,hospital,1555
ND,2021,10,Adult,Confirmed,patients,983
ND,2021,10,Adult,Suspected,hospital,1524
ND,2021,10,Adult,Suspected,patients,343
ND,2021,10,Pediatric,Confirmed,hospital,1524
ND,2021,10,Pediatric,Confirmed,patients,24
ND,2021,10,Pediatric,Suspected,hospital,1524
ND,2021,10,Pediatric,Suspected,patients,87
ND,2021,11,Adult,Confirmed,hospital,1501
ND,2021,11,Adult,Confirmed,patients,775
ND,2021,11,Adult,Suspected,hospital,1471
ND,2021,11,Adult,Suspected,patients,287
ND,2021,11,Pediatric,Confirmed,hospital,1471
ND,2021,11,Pediatric,Confirmed,patients,37
ND,2021,11,Pediatric,Suspected,hospital,1471
ND,2021,11,Pediatric,Suspected,patients,65
ND,2021,12,Adult,Confirmed,hospital,1547
ND,2021,12,Adult,Confirmed,patients,671
ND,2021,12,Adult,Suspected,hospital,1516
ND,2021,12,Adult,Suspected,patients,308
ND,2021,12,Pediatric,Confirmed,hospital,1516
ND,2021,12,Pediatric,Confirmed,patients,58
ND,2021,12,Pediatric,Suspected,hospital,1516
ND,2021,12,Pediatric,Suspected,patients,91
ND,2022,1,Adult,Confirmed,hospital,1528
ND,2022,1,Adult,Confirmed,patients,1012
ND,2022,1,Adult,Suspected,hospital,1497
ND,2022,1,Adult,Suspected,patients,370
ND,2022,1,Pediatric,Confirmed,hospital,1497
ND,2022,1,Pediatric,Confirmed,patients,76
ND,2022,1,Pediatric,Suspected,hospital,1497
ND,2022,1,Pediatric,Suspected,patients,90
ND,2022,2,Adult,Confirmed,hospital,1404
ND,2022,2,Adult,Confirmed,patients,582
ND,2022,2,Adult,Suspected,hospital,1376
ND,2022,2,Adult,Suspected,patients,183
ND,2022,2,Pediatric,Confirmed,hospital,1376
ND,2022,2,Pediatric,Confirmed,patients,46
ND,2022,2,Pediatric,Suspected,hospital,1376
ND,2022,2,Pediatric,Suspected,patients,54
ND,2022,3,Adult,Confirmed,hospital,1554
ND,2022,3,Adult,Confirmed,patients,182
ND,2022,3,Adult,Suspected,hospital,1523
ND,2022,3,Adult,Suspected,patients,216
ND,2022,3,Pediatric,Confirmed,hospital,1523
ND,2022,3,Pediatric,Confirmed,patients,6
ND,2022,3,Pediatric,Suspected,hospital,1523
ND,2022,3,Pediatric,Suspected,patients,43
ND,2022,4,Adult,Confirmed,hospital,1500
ND,2022,4,Adult,Confirmed,patients,81
ND,2022,4,Adult,Suspected,hospital,1470
ND,2022,4,Adult,Suspected,patients,159
ND,2022,4,Pediatric,Confirmed,hospital,1470
ND,2022,4,Pediatric,Confirmed,patients,13
ND,2022,4,Pediatric,Suspected,hospital,1470
ND,2022,4,Pediatric,Suspected,patients,37
ND,2022,5,Adult,Confirmed,hospital,1551
ND,2022,5,Adult,Confirmed,patients,158
ND,2022,5,Adult,Suspected,hospital,1520
ND,2022,5,Adult,Suspected,patients,158
ND,2022,5,Pediatric,Confirmed,hospital,1520
ND,2022,5,Pediatric,Confirmed,patients,18
ND,2022,5,Pediatric,Suspected,hospital,1520
ND,2022,5,Pediatric,Suspected,patients,40
ND,2022,6,Adult,Confirmed,hospital,1504
ND,2022,6,Adult,Confirmed,patients,249
ND,2022,6,Adult,Suspected,hospital,1474
ND,2022,6,Adult,Suspected,patients,129
ND,2022,6,Pediatric,Confirmed,hospital,1474
ND,2022,6,Pediatric,Confirmed,patients,16
ND,2022,6,Pediatric,Suspected,hospital,1474
ND,2022,6,Pediatric,Suspected,patients,25
ND,2022,7,Adult,Confirmed,hospital,1549
ND,2022,7,Adult,Confirmed,patients,328
ND,2022,7,Adult,Suspected,hospital,1518
ND,2022,7,Adult,Suspected,patients,146
ND,2022,7,Pediatric,Confirmed,hospital,1518
ND,2022,7,Pediatric,Confirmed,patients,22
ND,2022,7,Pediatric,Suspected,hospital,1518
ND,2022,7,Pediatric,Suspected,patients,22
ND,2022,8,Adult,Confirmed,hospital,1539
ND,2022,8,Adult,Confirmed,patients,388
ND,2022,8,Adult,Suspected,hospital,1508
ND,2022,8,Adult,Suspected,patients,160
ND,2022,8,Pediatric,Confirmed,hospital,1508
ND,2022,8,Pediatric,Confirmed,patients,23
ND,2022,8,Pediatric,Suspected,hospital,1508
ND,2022,8,Pediatric,Suspected,patients,36
ND,2022,9,Adult,Confirmed,hospital,1486
ND,2022,9,Adult,Confirmed,patients,277
ND,2022,9,Adult,Suspected,hospital,1456
ND,2022,9,Adult,Suspected,patients,125
ND,2022,9,Pediatric,Confirmed,hospital,1456
ND,2022,9,Pediatric,Confirmed,patients,15
ND,2022,9,Pediatric,Suspected,hospital,1456
ND,2022,9,Pediatric,Suspected,patients,35
ND,2022,10,Adult,Confirmed,hospital,1542
ND,2022,10,Adult,Confirmed,patients,264
ND,2022,10,Adult,Suspected,hospital,1511
ND,2022,10,Adult,Suspected,patients,164
ND,2022,10,Pediatric,Confirmed,hospital,1511
ND,2022,10,Pediatric,Confirmed,patients,12
ND,2022,10,Pediatric,Suspected,hospital,1511
ND,2022,10,Pediatric,Suspected,patients,69
ND,2022,11,Adult,Confirmed,hospital,1480
ND,2022,11,Adult,Confirmed,patients,289
ND,2022,11,Adult,Suspected,hospital,1450
ND,2022,11,Adult,Suspected,patients,66
ND,2022,11,Pediatric,Confirmed,hospital,1450
ND,2022,11,Pediatric,Confirmed,patients,29
ND,2022,11,Pediatric,Suspected,hospital,1450
ND,2022,11,Pediatric,Suspected,patients,29
ND,2022,12,Adult,Confirmed,hospital,1321
ND,2022,12,Adult,Confirmed,patients,295
ND,2022,12,Adult,Suspected,hospital,1307
ND,2022,12,Adult,Suspected,patients,9
ND,2022,12,Pediatric,Confirmed,hospital,1292
ND,2022,12,Pediatric,Confirmed,patients,25
ND,2022,12,Pediatric,Suspected,hospital,1292
ND,2022,12,Pediatric,Suspected,patients,2
ND,2023,1,Adult,Confirmed,hospital,1458
ND,2023,1,Adult,Confirmed,patients,222
ND,2023,1,Adult,Suspected,hospital,1458
ND,2023,1,Adult,Suspected,patients,8
ND,2023,1,Pediatric,Confirmed,hospital,1427
ND,2023,1,Pediatric,Confirmed,patients,13
ND,2023,1,Pediatric,Suspected,hospital,1427
ND,2023,1,Pediatric,Suspected,patients,0
ND,2023,2,Adult,Confirmed,hospital,1316
ND,2023,2,Adult,Confirmed,patients,266
ND,2023,2,Adult,Suspected,hospital,1316
ND,2023,2,Adult,Suspected,patients,21
ND,2023,2,Pediatric,Confirmed,hospital,1288
ND,2023,2,Pediatric,Confirmed,patients,17
ND,2023,2,Pediatric,Suspected,hospital,1288
ND,2023,2,Pediatric,Suspected,patients,0
ND,2023,3,Adult,Confirmed,hospital,1457
ND,2023,3,Adult,Confirmed,patients,201
ND,2023,3,Adult,Suspected,hospital,1457
ND,2023,3,Adult,Suspected,patients,16
ND,2023,3,Pediatric,Confirmed,hospital,1426
ND,2023,3,Pediatric,Confirmed,patients,10
ND,2023,3,Pediatric,Suspected,hospital,1426
ND,2023,3,Pediatric,Suspected,patients,0
ND,2023,4,Adult,Confirmed,hospital,1410
ND,2023,4,Adult,Confirmed,patients,135
ND,2023,4,Adult,Suspected,hospital,1410
ND,2023,4,Adult,Suspected,patients,11
ND,2023,4,Pediatric,Confirmed,hospital,1380
ND,2023,4,Pediatric,Confirmed,patients,4
ND,2023,4,Pediatric,Suspected,hospital,1380
ND,2023,4,Pediatric,Suspected,patients,0
ND,2023,5,Adult,Confirmed,hospital,1452
ND,2023,5,Adult,Confirmed,patients,82
ND,2023,5,Adult,Suspected,hospital,1452
ND,2023,5,Adult,Suspected,patients,5
ND,2023,5,Pediatric,Confirmed,hospital,1421
ND,2023,5,Pediatric,Confirmed,patients,8
ND,2023,5,Pediatric,Suspected,hospital,1421
ND,2023,5,Pediatric,Suspected,patients,0
ND,2023,6,Adult,Confirmed,hospital,1396
ND,2023,6,Adult,Confirmed,patients,48
ND,2023,6,Adult,Suspected,hospital,1021
ND,2023,6,Adult,Suspected,patients,0
ND,2023,6,Pediatric,Confirmed,hospital,1366
ND,2023,6,Pediatric,Confirmed,patients,0
ND,2023,6,Pediatric,Suspected,hospital,989
ND,2023,6,Pediatric,Suspected,patients,0
ND,2023,7,Adult,Confirmed,hospital,1452
ND,2023,7,Adult,Confirmed,patients,52
ND,2023,7,Adult,Suspected,hospital,832
ND,2023,7,Adult,Suspected,patients,0
ND,2023,7,Pediatric,Confirmed,hospital,1422
ND,2023,7,Pediatric,Confirmed,patients,1
ND,2023,7,Pediatric,Suspected,hospital,798
ND,2023,7,Pediatric,Suspected,patients,0
ND,2023,8,Adult,Confirmed,hospital,1454
ND,2023,8,Adult,Confirmed,patients,69
ND,2023,8,Adult,Suspected,hospital,820
ND,2023,8,Adult,Suspected,patients,0
ND,2023,8,Pediatric,Confirmed,hospital,1425
ND,2023,8,Pediatric,Confirmed,patients,6
ND,2023,8,Pediatric,Suspected,hospital,798
ND,2023,8,Pediatric,Suspected,patients,0
ND,2023,9,Adult,Confirmed,hospital,1421
ND,2023,9,Adult,Confirmed,patients,131
ND,2023,9,Adult,Suspected,hospital,791
ND,2023,9,Adult,Suspected,patients,1
ND,2023,9,Pediatric,Confirmed,hospital,1391
ND,2023,9,Pediatric,Confirmed,patients,4
ND,2023,9,Pediatric,Suspected,hospital,756
ND,2023,9,Pediatric,Suspected,patients,0
ND,2023,10,Adult,Confirmed,hospital,1299
ND,2023,10,Adult,Confirmed,patients,182
ND,2023,10,Adult,Suspected,hospital,755
ND,2023,10,Adult,Suspected,patients,1
ND,2023,10,Pediatric,Confirmed,hospital,1271
ND,2023,10,Pediatric,Confirmed,patients,5
ND,2023,10,Pediatric,Suspected,hospital,730
ND,2023,10,Pediatric,Suspected,patients,0
NE,2020,3,Adult,Confirmed,hospital,0
NE,2020,3,Adult,Confirmed,patients,0
NE,2020,3,Adult,Suspected,hospital,0
NE,2020,3,Adult,Suspected,patients,0
NE,2020,3,Pediatric,Confirmed,hospital,0
NE,2020,3,Pediatric,Confirmed,patients,0
NE,2020,3,Pediatric,Suspected,hospital,0
NE,2020,3,Pediatric,Suspected,patients,0
